FID,time_period,time_format,granularity,geocode,label,geom,pact_m,pact_t,pact_f,pocu_t,pocu_m,pocu_f,psal_t,psal_m,psal_f,psel_t,ppar_t
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20a2,2024,P1Y,GRID_250,250mN102225E170825,250mN102225E170825,"MULTIPOLYGON (((28.127095480180007 -16.579931827740875, 28.129257000889954 -16.580610039754102, 28.130022419273875 -16.578194432383185, 28.12786087666203 -16.577516268405315, 28.127095480180007 -16.579931827740875)))",46,85,39,68,39,30,61,35,27,7,17
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20a3,2024,P1Y,GRID_250,250mN102225E170850,250mN102225E170850,"MULTIPOLYGON (((28.12786087666203 -16.577516268405315, 28.130022419273875 -16.578194432383185, 28.130787770016592 -16.575778792684694, 28.128626205504176 -16.575100676746306, 28.12786087666203 -16.577516268405315)))",30,58,28,48,24,23,44,22,22,4,10
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20a4,2024,P1Y,GRID_250,250mN102225E170875,250mN102225E170875,"MULTIPOLYGON (((28.128626205504176 -16.575100676746306, 28.130787770016592 -16.575778792684694, 28.131553053116754 -16.573363120659856, 28.129391466705112 -16.572685052765053, 28.128626205504176 -16.575100676746306)))",22,43,21,37,20,17,29,15,14,8,6
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20a5,2024,P1Y,GRID_250,250mN102225E170900,250mN102225E170900,"MULTIPOLYGON (((28.129391466705112 -16.572685052765053, 28.131553053116754 -16.573363120659856, 28.132318268573 -16.57094741630985, 28.130156660263438 -16.57026939646276, 28.129391466705112 -16.572685052765053)))",14,29,15,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20a6,2024,P1Y,GRID_250,250mN102225E170925,250mN102225E170925,"MULTIPOLYGON (((28.130156660263438 -16.57026939646276, 28.132318268573 -16.57094741630985, 28.13308341638397 -16.568531679635885, 28.13092178617783 -16.567853707840623, 28.130156660263438 -16.57026939646276)))",15,26,11,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20a7,2024,P1Y,GRID_250,250mN102225E171250,250mN102225E171250,"MULTIPOLYGON (((28.140098020428702 -16.538862923867462, 28.142259913290363 -16.539540318719556, 28.14302418158928 -16.537124161944146, 28.140862266848288 -16.536446815197415, 28.140098020428702 -16.538862923867462)))",9,18,9,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20a8,2024,P1Y,GRID_250,250mN102225E200825,250mN102225E200825,"MULTIPOLYGON (((28.996523642657785 -13.65839013323299, 28.998710440818694 -13.659007772819631, 28.99939372175986 -13.656554362418811, 28.99720690341583 -13.655936775722939, 28.996523642657785 -13.65839013323299)))",12,21,9,18,10,8,13,6,7,5,4
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20a9,2024,P1Y,GRID_250,250mN102225E201175,250mN102225E201175,"MULTIPOLYGON (((29.00608299145785 -13.624040346922902, 29.00827007204232 -13.62465724567854, 29.00895238340635 -13.62220340741034, 29.006765282660307 -13.621586561600889, 29.00608299145785 -13.624040346922902)))",12,20,8,19,12,8,16,9,8,3,0
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20aa,2024,P1Y,GRID_250,250mN102225E201200,250mN102225E201200,"MULTIPOLYGON (((29.006765282660307 -13.621586561600889, 29.00895238340635 -13.62220340741034, 29.009634625505026 -13.61974953859312, 29.007447504598954 -13.619132745733802, 29.006765282660307 -13.621586561600889)))",12,22,11,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20ab,2024,P1Y,GRID_250,250mN102225E201275,250mN102225E201275,"MULTIPOLYGON (((29.008811740679587 -13.614225022371295, 29.01099890190106 -13.61484170931847, 29.01168093619581 -13.612387748864494, 29.009493754818934 -13.611771114879325, 29.008811740679587 -13.614225022371295)))",32,61,29,57,31,26,42,21,21,15,4
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20ac,2024,P1Y,GRID_250,250mN102225E201900,250mN102225E201900,"MULTIPOLYGON (((29.025841310427563 -13.552868177596428, 29.028028975070953 -13.553483539307011, 29.02870927720706 -13.551028815818809, 29.02652159244688 -13.550413507169077, 29.025841310427563 -13.552868177596428)))",6,14,9,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20ad,2024,P1Y,GRID_250,250mN102225E201950,250mN102225E201950,"MULTIPOLYGON (((29.027201805164342 -13.547958806246845, 29.02938951003978 -13.548574061831763, 29.03006967356778 -13.546119277347621, 29.027881948578653 -13.545504074831463, 29.027201805164342 -13.547958806246845)))",14,28,14,29,13,16,17,7,10,12,0
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20ae,2024,P1Y,GRID_250,250mN102250E169225,250mN102250E169225,"MULTIPOLYGON (((28.080129592767424 -16.73514161533778, 28.08228968942351 -16.735822947727762, 28.08305945600739 -16.733409364033534, 28.08089933736319 -16.732728079418024, 28.080129592767424 -16.73514161533778)))",10,25,14,23,10,13,16,4,12,7,3
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20af,2024,P1Y,GRID_250,250mN102250E169250,250mN102250E169250,"MULTIPOLYGON (((28.08089933736319 -16.732728079418024, 28.08305945600739 -16.733409364033534, 28.083829155035694 -16.730995747931377, 28.0816690144047 -16.730314511094484, 28.08089933736319 -16.732728079418024)))",23,36,14,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20b0,2024,P1Y,GRID_250,250mN102250E169275,250mN102250E169275,"MULTIPOLYGON (((28.0816690144047 -16.730314511094484, 28.083829155035694 -16.730995747931377, 28.084598786507055 -16.72858209942248, 28.082438623890585 -16.727900910368316, 28.0816690144047 -16.730314511094484)))",122,216,94,194,112,82,159,91,68,35,22
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20b1,2024,P1Y,GRID_250,250mN102250E169300,250mN102250E169300,"MULTIPOLYGON (((28.082438623890585 -16.727900910368316, 28.084598786507055 -16.72858209942248, 28.08536835042011 -16.726168418508017, 28.08320816581948 -16.72548727724069, 28.082438623890585 -16.727900910368316)))",43,74,31,70,40,30,52,30,22,18,4
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20b2,2024,P1Y,GRID_250,250mN102250E169325,250mN102250E169325,"MULTIPOLYGON (((28.08320816581948 -16.72548727724069, 28.08536835042011 -16.726168418508017, 28.086137846773514 -16.723754705189172, 28.083977640190042 -16.723073611712827, 28.08320816581948 -16.72548727724069)))",93,175,83,156,81,75,122,63,59,34,20
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20b3,2024,P1Y,GRID_250,250mN102250E169350,250mN102250E169350,"MULTIPOLYGON (((28.083977640190042 -16.723073611712827, 28.086137846773514 -16.723754705189172, 28.086907275565903 -16.721340959467103, 28.084747047000906 -16.720659913785866, 28.083977640190042 -16.723073611712827)))",161,292,131,261,146,115,203,107,96,58,31
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20b4,2024,P1Y,GRID_250,250mN102250E169750,250mN102250E169750,"MULTIPOLYGON (((28.09628004107567 -16.684450557794435, 28.098440599205702 -16.68513088605413, 28.099208946837 -16.68271662204141, 28.09704836674651 -16.682036341642814, 28.09628004107567 -16.684450557794435)))",39,67,28,60,36,24,50,30,20,10,7
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20b5,2024,P1Y,GRID_250,250mN102250E169775,250mN102250E169775,"MULTIPOLYGON (((28.09704836674651 -16.682036341642814, 28.099208946837 -16.68271662204141, 28.09997722688419 -16.6803023256456, 28.097816624834554 -16.67962209311221, 28.09704836674651 -16.682036341642814)))",130,251,121,227,119,108,199,104,95,28,25
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20b6,2024,P1Y,GRID_250,250mN102250E169800,250mN102250E169800,"MULTIPOLYGON (((28.097816624834554 -16.67962209311221, 28.09997722688419 -16.6803023256456, 28.10074543934591 -16.677887996867863, 28.09858481533844 -16.67720781220383, 28.097816624834554 -16.67962209311221)))",47,93,45,84,46,38,73,38,35,11,9
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20b7,2024,P1Y,GRID_250,250mN102250E169850,250mN102250E169850,"MULTIPOLYGON (((28.099352938256803 -16.674793498918845, 28.10151358422078 -16.67547363570941, 28.102281661507465 -16.6730592421714, 28.100120993588305 -16.672379153258426, 28.099352938256803 -16.674793498918845)))",15,34,19,28,14,15,25,13,13,3,6
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20b8,2024,P1Y,GRID_250,250mN102250E170150,250mN102250E170150,"MULTIPOLYGON (((28.108565141112397 -16.645819214556457, 28.110726050451603 -16.64649877654382, 28.111493316573988 -16.644083994544115, 28.10933238529542 -16.643404480483813, 28.108565141112397 -16.645819214556457)))",32,58,26,51,29,22,44,23,21,7,7
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20b9,2024,P1Y,GRID_250,250mN102250E170750,250mN102250E170750,"MULTIPOLYGON (((28.12696033990459 -16.58785666788939, 28.12912177542343 -16.5885350784897, 28.1298874186304 -16.586119520082743, 28.127725961203957 -16.585441157508406, 28.12696033990459 -16.58785666788939)))",22,38,16,32,20,13,28,16,13,4,6
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20ba,2024,P1Y,GRID_250,250mN102250E170800,250mN102250E170800,"MULTIPOLYGON (((28.128491514866194 -16.583025614796245, 28.130652994198922 -16.58370392934049, 28.131418502127634 -16.581288306264145, 28.129257000889954 -16.580610039754102, 28.128491514866194 -16.583025614796245)))",11,21,10,16,8,8,10,3,6,7,5
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20bb,2024,P1Y,GRID_250,250mN102250E170925,250mN102250E170925,"MULTIPOLYGON (((28.132318268573 -16.57094741630985, 28.134479857417247 -16.571625490641864, 28.135245027126548 -16.56920970591311, 28.13308341638397 -16.568531679635885, 28.132318268573 -16.57094741630985)))",8,19,11,15,6,9,15,6,9,0,5
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20bc,2024,P1Y,GRID_250,250mN102250E171000,250mN102250E171000,"MULTIPOLYGON (((28.134613509064682 -16.563700109320937, 28.13677516359992 -16.564378039476185, 28.137540130361295 -16.561962157770438, 28.135378453931693 -16.561284275682365, 28.134613509064682 -16.563700109320937)))",5,10,5,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20bd,2024,P1Y,GRID_250,250mN102250E200825,250mN102250E200825,"MULTIPOLYGON (((28.998710440818694 -13.659007772819631, 29.000897221546385 -13.659625462979397, 29.001580522672324 -13.657171999684236, 28.99939372175986 -13.656554362418811, 28.998710440818694 -13.659007772819631)))",4,10,6,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20be,2024,P1Y,GRID_250,250mN102250E201075,250mN102250E201075,"MULTIPOLYGON (((29.005540133958906 -13.634472293226485, 29.00772711646506 -13.635089454264703, 29.008409725046747 -13.632635685275963, 29.00622272237125 -13.632018577171662, 29.005540133958906 -13.634472293226485)))",10,15,5,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20bf,2024,P1Y,GRID_250,250mN102250E201150,250mN102250E201150,"MULTIPOLYGON (((29.00758769141426 -13.627111053395966, 29.00977473442389 -13.627728055620542, 29.010457135216726 -13.625274194957301, 29.00827007204232 -13.62465724567854, 29.00758769141426 -13.627111053395966)))",9,20,11,19,9,10,14,6,8,5,3
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20c0,2024,P1Y,GRID_250,250mN102250E201275,250mN102250E201275,"MULTIPOLYGON (((29.01099890190106 -13.61484170931847, 29.01318604571906 -13.61545844677447, 29.01386810017085 -13.613004433354917, 29.01168093619581 -13.612387748864494, 29.01099890190106 -13.61484170931847)))",4,10,6,10,4,6,7,3,4,3,0
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20c1,2024,P1Y,GRID_250,250mN102275E169250,250mN102275E169250,"MULTIPOLYGON (((28.08305945600739 -16.733409364033534, 28.085219555069422 -16.734090703337124, 28.085989276086238 -16.73167703945342, 28.083829155035694 -16.730995747931377, 28.08305945600739 -16.733409364033534)))",69,134,65,122,63,59,81,41,40,42,12
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20c2,2024,P1Y,GRID_250,250mN102275E169325,250mN102275E169325,"MULTIPOLYGON (((28.08536835042011 -16.726168418508017, 28.08752851544379 -16.726849614454583, 28.08829803378179 -16.72443585334181, 28.086137846773514 -16.723754705189172, 28.08536835042011 -16.726168418508017)))",5,13,8,12,5,7,9,3,6,3,0
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20c3,2024,P1Y,GRID_250,250mN102275E169350,250mN102275E169350,"MULTIPOLYGON (((28.086137846773514 -16.723754705189172, 28.08829803378179 -16.72443585334181, 28.08906748455745 -16.722022059821693, 28.086907275565903 -16.721340959467103, 28.086137846773514 -16.723754705189172)))",143,287,144,262,133,129,169,73,96,93,25
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20c4,2024,P1Y,GRID_250,250mN102275E169400,250mN102275E169400,"MULTIPOLYGON (((28.08767663679592 -16.718927181343016, 28.089836867769428 -16.71960823389543, 28.090606183416345 -16.71719437556419, 28.088445930462203 -16.71651337081807, 28.08767663679592 -16.718927181343016)))",106,188,83,175,101,74,108,55,53,67,13
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20c5,2024,P1Y,GRID_250,250mN102275E169425,250mN102275E169425,"MULTIPOLYGON (((28.088445930462203 -16.71651337081807, 28.090606183416345 -16.71719437556419, 28.09137543149686 -16.71478048482915, 28.089215156563384 -16.71409952789346, 28.088445930462203 -16.71651337081807)))",16,28,12,,,,,,,,
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20c6,2024,P1Y,GRID_250,250mN102275E169775,250mN102275E169775,"MULTIPOLYGON (((28.099208946837 -16.68271662204141, 28.10136950738194 -16.68339695706617, 28.102137809390026 -16.68098261280218, 28.09997722688419 -16.6803023256456, 28.099208946837 -16.68271662204141)))",184,311,127,212,130,82,188,115,73,24,100
Malla de 250m-2024.fid-68150d23_197ad17ab1b_20c7,2024,P1Y,GRID_250,250mN102275E169800,250mN102275E169800,"MULTIPOLYGON (((28.09997722688419 -16.6803023256456, 28.102137809390026 -16.68098261280218, 28.10290604381131 -16.678568236152152, 28.10074543934591 -16.677887996867863, 28.09997722688419 -16.6803023256456)))",38,72,33,64,35,29,55,28,27,9,8
